paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,6,"Shafiq, Saad, Atif Mashkoor, Christoph Mayr-Dorn, and Alexander Egyed. ""A Literature Review of Machine Learning and Software Development Life cycle Stages."" IEEE Access (2021).",2021,valid,community_int,journal,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,7,"Duque-Torres, Alejandra, Dietmar Pfahl, Anastasiia Shalygina, and Rudolf Ramler. ""Using Rule Mining for Automatic Test Oracle Generation."" In QuASoQ@ APSEC, pp. 21-28. 2020.",2020,valid,community_int,conference,international,2
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,8,"Trudova, Anna, Michal Dolezel, and Alena Buchalcevova. ""Artificial Intelligence in Software Test Automation: A Systematic."" (2020). Proceedings of the 15th International Conference on Evaluation of Novel Approaches to Software Engineering (ENASE 2020), pages 181-192",2020,valid,community_int,conference,international,2
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,9,"Khaliq, Zubair, Sheikh Umar Farooq, and Dawood Ashraf Khan. ""Artificial Intelligence in Software Testing: Impact, Problems, Challenges and Prospect."" arXiv preprint arXiv:2201.05371 (2022).",2022,valid,community_int,pre_print,international,4
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,10,"Tessema, Amsalu, and Esubalew Alemneh. ""Automatic Quality Attribute Scenarios Identification and Generation from Quality Attribute Requirements."" In 2021 International Conference on Information and Communication Technology for Development for Africa (ICT4DA), pp. 107-112. IEEE, 2021.",2021,valid,community_int,conference,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,11,"Wahab, Saeed Abdel, Reem ElAdawi, and Ahmed Khater. ""Machine Learning in Failure Regions Detection and Parameters Analysis."" In 2019 20th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD), pp. 45-52. IEEE, 2019.",2019,valid,community_int,conference,international,1
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,12,"Sun, Haiyang, Andrea Rosà, Daniele Bonetta, and Walter Binder. ""Automatically Assessing and Extending Code Coverage for NPM Packages."" In 2021 IEEE/ACM International Conference on Automation of Software Test (AST), pp. 40-49. IEEE, 2021.",2021,valid,community_int,conference,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,13,"Scharoba, Stefan, Kai-Uwe Basener, Jens Bielefeldt, Hans-Werner Wiesbrock, and Michael Hübner. ""Towards Machine Learning Support for Embedded System Tests."" In 2021 24th Euromicro Conference on Digital System Design (DSD), pp. 166-173. IEEE, 2021.",2021,valid,community_int,conference,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,14,"Cerqueira, Marcelo, Paulo Silva, and Sergio Fernandes. ""Systematic Literature Review on the Machine Learning Approach in Software Engineering."" American Academic Scientific Research Journal for Engineering, Technology, and Sciences 85, no. 1 (2022): 370-396.",2022,valid,community_nat,journal,international,4
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,15,"Ma, Chunyan, Shaoying Liu, Jinglan Fu, and Tao Zhang. ""Test Oracle Generation Based on BPNN by Using the Values of Variables at Different Breakpoints for Programs."" International Journal of Software Engineering and Knowledge Engineering 31, no. 10 (2021): 1469-1494.",2021,valid,community_int,journal,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,16,"Chetouane, Nour, and Franz Wotawa. ""On the Application of Machine Learning in Software Testing."" In Artificial Intelligence Methods for Software Engineering, pp. 243-268. World Scientific, 2021.",2021,valid,community_int,other,international,3
2018,1,A machine learning approach to generate test oracles,"Ronyérison Braga, Pedro de Alcântara dos Santos Neto, Ricardo de Andrade Lira Rabelo, José Santiago, Matheus Souza",english,17,"Martins, Guilherme Legramante. ""Towards a Performance Testing Body of Knowledge (PTBOK)."" (2021).",2021,valid,community_nat,msc_phd,national_other,3
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,1,"Bibi, Stamatia, Ioannis Zozas, Apostolos Ampatzoglou, Panagiotis G. Sarigiannidis, George Kalampokis, and Ioannis Stamelos. ""Crowdsourcing in software development: empirical support for configuring contests."" IEEE Access 8 (2020): 58094-58117.",2020,valid,community_int,journal,international,2
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,2,"Santos, Fabio, Igor Wiese, Bianca Trinkenreich, Igor Steinmacher, Anita Sarma, and Marco A. Gerosa. ""Can I Solve It? Identifying APIs Required to Complete OSS Tasks."" In 2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR), pp. 346-257. IEEE, 2021.",2021,valid,self,conference,international,3
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,3,"Zanatta, Alexandre, Leticia Machado, Igor Steinmacher, Rafael Prikladnicki, and Cleidson RB de Souza. ""Strategies for Crowdworkers to Overcome Barriers in Competition-based Software Crowdsourcing Development."" In Proceedings of the IEEE/ACM 42nd International Conference on Software Engineering Workshops, pp. 125-128. 2020.",2020,valid,self,conference,international,2
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,4,"Machado, Leticia S., Igor Steinmacher, Sabrina Marczak, and Cleidson RB de Souza. ""How Online Forums Complement Task Documentation in Software Crowdsourcing."" In Proceedings of the IEEE/ACM 42nd International Conference on Software Engineering Workshops, pp. 101-108. 2020.",2020,valid,self,conference,international,2
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,5,"Zulfiqar, Maira, Muhammad Noman Malik, and Huma Hayat Khan. ""Microtasking Activities in Crowdsourced Software Development: A Systematic Literature Review."" IEEE Access (2022).",2022,valid,community_int,journal,international,4
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,6,"Calefato, Fabio, Paolo Tell, and Alpana Dubey. ""Summary of the 14th International Conference on Global Software Engineering (ICGSE)."" ACM SIGSOFT Software Engineering Notes 44, no. 3 (2019): 30-33.",2019,valid,community_int,journal,international,1
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,7,"Jain, Shilpi, and Swanand J. Deodhar. ""Social mechanisms in crowdsourcing contests: a literature review."" Behaviour & Information Technology (2021): 1-35.",2021,valid,community_int,journal,international,3
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,8,"Zhen, Ying, Abdullah Khan, Shah Nazir, Zhao Huiqi, Abdullah Alharbi, and Sulaiman Khan. ""Crowdsourcing usage, task assignment methods, and crowdsourcing platforms: A systematic literature review."" Journal of Software: Evolution and Process 33, no. 8 (2021): e2368.",2021,valid,community_int,journal,international,3
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,9,"Machado, Leticia, Igor Steinmacher, Sabrina dos Santos Marczak, and Cleidson de Souza. ""How Online Forums Extend Complement Task Documentation in Software Crowdsourcing."" In Proceedings of the 2020 IEEE/ACM 13th International Workshop on Cooperative and Human Aspects of Software Engineering (CHASE 2020), Estados Unidos. 2020.",2020,valid,self,conference,international,2
2018,2,An empirical study on task documentation in software crowdsourcing: the case of the topcoder platform,"Luis Vaz, Sabrina Marczak, Igor Steinmacher",portuguese,10,"Costella, Fernando Luiz. ""Guia para decompor tarefas de testes funcionais em software crowdsourcing."" (2020).",2020,valid,community_nat,msc_phd,national_other,2
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,1,"Bogner, Justus, Jonas Fritzsch, Stefan Wagner, and Alfred Zimmermann. ""Microservices in industry: insights into technologies, characteristics, and software quality."" In 2019 IEEE international conference on software architecture companion (ICSA-C), pp. 187-195. IEEE, 2019.",2019,valid,community_int,conference,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,2,"Luz, Welder Pinheiro, Gustavo Pinto, and Rodrigo Bonifácio. ""Adopting DevOps in the real world: A theory, a model, and a case study."" Journal of Systems and Software 157 (2019): 110384.",2019,valid,self,journal,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,3,"Fritzsch, Jonas, Justus Bogner, Stefan Wagner, and Alfred Zimmermann. ""Microservices migration in industry: intentions, strategies, and challenges."" In 2019 IEEE International Conference on Software Maintenance and Evolution (ICSME), pp. 481-490. IEEE, 2019.",2019,valid,community_int,conference,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,4,"Carvalho, Luiz, Alessandro Garcia, Wesley KG Assunção, Rafael de Mello, and Maria Julia de Lima. ""Analysis of the criteria adopted in industry to extract microservices."" In 2019 IEEE/ACM Joint 7th International Workshop on Conducting Empirical Studies in Industry (CESI) and 6th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), pp. 22-29. IEEE, 2019.",2019,valid,community_nat,conference,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,5,"Carvalho, Luiz, Alessandro Garcia, Wesley KG Assunção, Rodrigo Bonifácio, Leonardo P. Tizzei, and Thelma Elita Colanzi. ""Extraction of configurable and reusable microservices from legacy systems: An exploratory study."" In Proceedings of the 23rd International Systems and Software Product Line Conference-Volume A, pp. 26-31. 2019.",2019,valid,self,conference,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,6,"Seabra, Matheus, Marcos Felipe Nazário, and Gustavo Pinto. ""Rest or graphql? a performance comparative study."" In Proceedings of the XIII Brazilian Symposium on Software Components, Architectures, and Reuse, pp. 123-132. 2019.",2019,valid,self,conference,national_other,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,7,"Wang, Yingying, Harshavardhan Kadiyala, and Julia Rubin. ""Promises and challenges of microservices: an exploratory study."" Empirical Software Engineering 26, no. 4 (2021): 1-44.",2021,valid,community_int,journal,international,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,8,"Laigner, Rodrigo, Marcos Kalinowski, Pedro Diniz, Leonardo Barros, Carlos Cassino, Melissa Lemos, Darlan Arruda, Sergio Lifschitz, and Yongluan Zhou. ""From a monolithic big data system to a microservices event-driven architecture."" In 2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), pp. 213-220. IEEE, 2020.",2020,valid,community_nat,conference,international,2
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,9,"Laigner, Rodrigo, Yongluan Zhou, Marcos Antonio Vaz Salles, Yijian Liu, and Marcos Kalinowski. ""Data Management in Microservices: State of the Practice, Challenges, and Research Directions."" arXiv preprint arXiv:2103.00170 (2021).",2021,valid,community_nat,pre_print,international,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,10,"Carvalho, Luiz, Alessandro Garcia, Thelma Elita Colanzi, Wesley KG Assunção, Juliana Alves Pereira, Baldoino Fonseca, Márcio Ribeiro, Maria Julia de Lima, and Carlos Lucena. ""On the performance and adoption of search-based microservice identification with tomicroservices."" In 2020 IEEE International Conference on Software Maintenance and Evolution (ICSME), pp. 569-580. IEEE, 2020.",2020,valid,community_nat,conference,international,2
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,11,"Debroy, Vidroha, and Senecca Miller. ""Overcoming Challenges with Continuous Integration and Deployment Pipelines: An Experience Report From a Small Company."" IEEE Software 37, no. 3 (2019): 21-29.",2019,valid,community_int,journal,international,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,12,"Assunção, Wesley KG, Thelma Elita Colanzi, Luiz Carvalho, Juliana Alves Pereira, Alessandro Garcia, Maria Julia de Lima, and Carlos Lucena. ""A multi-criteria strategy for redesigning legacy features as microservices: An industrial case study."" In 2021 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER), pp. 377-387. IEEE, 2021.",2021,valid,community_nat,conference,international,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,13,"Márquez, Gastón, Carla Taramasco, Hernán Astudillo, Vincent Zalc, and Dan Istrate. ""Involving Stakeholders in the Implementation of Microservice-Based Systems: A Case Study in an Ambient-Assisted Living System."" IEEE Access 9 (2021): 9411-9428.",2021,valid,community_int,journal,international,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,14,"Tourgaidis, Dimitrios, and Alexandros Karakasidis. ""Event-Centric Microservices for E-states."" In International Conference on Electronic Government and the Information Systems Perspective, pp. 78-88. Springer, Cham, 2020.",2020,valid,community_int,conference,international,2
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,15,"Tizzei, Leonardo P., Leonardo Azevedo, Elton Soares, Raphael Thiago, and Rodrigo Costa. ""On the Maintenance of a Scientific Application based on Microservices: an Experience Report."" In 2020 IEEE International Conference on Web Services (ICWS), pp. 102-109. IEEE, 2020.",2020,valid,community_nat,conference,international,2
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,16,"Raj, Vinay, and K. Srinivasa Reddy. ""Best Practices and Strategy for the Migration of Service-Oriented Architecture-Based Applications to Microservices Architecture."" In Proceedings of Second International Conference on Advances in Computer Engineering and Communication Systems, pp. 439-449. Springer, Singapore, 2022.",2022,valid,community_int,conference,international,4
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,17,"Colanzi, Thelma, Aline Amaral, Wesley Assunção, Arthur Zavadski, Douglas Tanno, Alessandro Garcia, and Carlos Lucena. ""Are we speaking the industry language? The practice and literature of modernizing legacy systems with microservices."" In 15th Brazilian Symposium on Software Components, Architectures, and Reuse, pp. 61-70. 2021.",2021,valid,community_nat,conference,national_other,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,18,"Assunção, Wesley KG, Thelma Elita Colanzi, Luiz Carvalho, Alessandro Garcia, Juliana Alves Pereira, Maria Julia de Lima, and Carlos Lucena. ""Analysis of a many-objective optimization approach for identifying microservices from legacy systems."" Empirical Software Engineering 27, no. 2 (2022): 1-31.",2022,valid,community_nat,journal,international,4
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,19,"Veloso, Victor Guerra, Elena Augusta Araujo, and Thais R. de M. Braga Silva. ""Migrating a System for Event Participation Assistance to the Microservices Architecture."" (2019).",2019,valid,community_nat,conference,national_other,1
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,20,"Heredia, Alan González, Jorge Octavio Ocharán Hernández, María de los Ángeles Arenas Valdés, and Karen Cortés Verdín. ""Prácticas de los equipos de desarrollo de microservicios: un mapeo sistemático de la literatura."" ReCIBE, Revista electrónica de Computación, Informática, Biomédica y Electrónica 10, no. 1 (2021): C2-26.",2021,valid,community_int,journal,international,3
2018,3,An experience report on the adoption of microservices in three Brazilian government institutions,"Welder Pinheiro Luz, Everton Agilar, Marcos César de Oliveira, Carlos Eduardo R. de Melo, Gustavo Pinto, Rodrigo Bonifácio",english,21,"Ribeiro, Renato Carauta. ""Assinatura digital no padrão XAdES como um serviço REST: um estudo de caso na Universidade de Brasília."" (2021).",2021,valid,community_nat,msc_phd,national_other,3
2018,4,Business value characterization in software projects for electronic government in the Brazilian federal government,"Francisco José Rêgo Lopes, Mariela Inés Cortés",portuguese,,no citations,,invalid,,,,
2018,5,Can automated test case generation cope with extract method validation?,"Indy P. S. C. Silva, Everton L. G. Alves, Patrícia D. L. Machado",english,1,"Herculano, Wesley BR, Melina Mongiovi, and Everton LG Alves. ""Manually Written or Generated Tests? A Study with Developers and Maintenance Tasks."" In Proceedings of the 34th Brazilian Symposium on Software Engineering, pp. 273-282. 2020.",2020,valid,self,conference,national_sbes,2
2018,5,Can automated test case generation cope with extract method validation?,"Indy P. S. C. Silva, Everton L. G. Alves, Patrícia D. L. Machado",english,2,"Aalizadeh, Mohammad Sadegh. ""Automatic Motivation Detection for Extract Method Refactoring Operations."" PhD diss., Concordia University, 2021.",2021,valid,community_int,msc_phd,international,3
2018,5,Can automated test case generation cope with extract method validation?,"Indy P. S. C. Silva, Everton L. G. Alves, Patrícia D. L. Machado",english,3,"CORDEIRO, Cássio Eduardo Gabriel. ""Analisando suítes de teste manuais e automáticas para identificar faltas de refatoramento."" (2021).",2021,valid,self,msc_phd,national_other,3
2018,6,Characterizing architectural information in commit messages: an exploratory study,"Tiago Oliveira Motta, Rodrigo Rocha Gomes e Souza, Cláudio Sant'Anna",english,1,"Soares, Vinícius, Daniel Coutinho, Carla Cruz, Alline Coelho, Vera Werneck, and Marcelo Schots. ""Classificação de Commits em Repositórios de Controle de Versão: Uma Arquitetura Contínua e Multiagente."" In Anais do I Workshop em Modelagem e Simulação de Sistemas Intensivos em Software, pp. 69-73. SBC, 2019.",2019,valid,community_nat,conference,national_other,1
2018,7,Multiple objective test set selection for software product line testing: evaluating different preference-based algorithms,"Helson Luiz Jakubovski Filho, Thiago do Nascimento Ferreira, Silvia Regina Vergilio",english,1,"Almulla, Hussein, and Gregory Gay. ""Learning how to search: Generating effective test cases through adaptive fitness function selection."" Empirical Software Engineering 27, no. 2 (2022): 1-62.",2022,valid,community_int,journal,international,4
2018,7,Multiple objective test set selection for software product line testing: evaluating different preference-based algorithms,"Helson Luiz Jakubovski Filho, Thiago do Nascimento Ferreira, Silvia Regina Vergilio",english,2,"Ferreira, Thiago do Nascimento, Silvia Regina Vergilio, and Marouane Kessentini. ""Applying Many-objective Algorithms to the Variability Test of Software Product Lines."" In Proceedings of the 5th Brazilian Symposium on Systematic and Automated Software Testing, pp. 11-20. 2020.",2020,valid,self,conference,national_other,2
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,1,"Li, Tao, Minsoo Choi, Yuntao Guo, and Lei Lin. ""Opinion mining at scale: A case study of the first self-driving car fatality."" In 2018 IEEE International Conference on Big Data (Big Data), pp. 5378-5380. IEEE, 2018.",2018,invalid,community_int,conference,international,
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,2,"Chazette, Larissa, Wasja Brunotte, and Timo Speith. ""Exploring explainability: A definition, a model, and a knowledge catalogue."" In 2021 IEEE 29th International Requirements Engineering Conference (RE), pp. 197-208. IEEE, 2021.",2021,valid,community_int,conference,international,3
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,3,"Handa, Naina, Anil Sharma, and Amardeep Gupta. ""An inclusive study of several machine learning based non-functional requirements prediction techniques."" In International Conference on Futuristic Trends in Networks and Computing Technologies, pp. 482-493. Springer, Singapore, 2019.",2019,valid,community_int,conference,international,1
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,4,"Abbas, Syed Manzar, Khubaib Amjad Alam, Umer Iqbal, and Sahar Ajmal. ""Quality factors enhancement of requirement engineering: A systematic literature review."" In 2019 International Conference on Frontiers of Information Technology (FIT), pp. 13-135. IEEE, 2019.",2019,valid,community_int,conference,international,1
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,5,"Lian, Xiaoli, Wenchuang Liu, and Li Zhang. ""Assisting engineers extracting requirements on components from domain documents."" Information and Software Technology 118 (2020): 106196.",2020,valid,community_int,journal,international,2
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,6,"Portugal, Roxana Lisette Quintanilla, and Julio Cesar Sampaio do Prado Leite. ""Usability Related Qualities Through Sentiment Analysis."" In 2018 1st International Workshop on Affective Computing for Requirements Engineering (AffectRE), pp. 20-26. IEEE, 2018.",2018,valid,self,conference,international,0
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,7,"AbdelQader, Akram. ""A novel intelligent model for classifying and evaluating non-functional security requirements form scenarios."" Indonesian Journal of Electrical Engineering and Computer Science 15, no. 3 (2019): 1578-1585.",2019,valid,community_int,journal,international,1
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,8,"Shariff, Hazlina. ""Non-Functional Requirement Detection Using Machine Learning and Natural Language Processing."" Turkish Journal of Computer and Mathematics Education (TURCOMAT) 12, no. 3 (2021): 2224-2229.",2021,valid,community_int,journal,international,3
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,9,"Handa, Naina, Anil Sharma, and Amardeep Gupta. ""Framework for prediction and classification of non functional requirements: a novel vision."" Cluster Computing (2022): 1-19.",2022,valid,community_int,journal,international,4
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,10,"Guzmán, Santiago Hernández, Moisés González García, Noé Alejandro Castro Sánchez, Juan Carlos Rojas Pérez, and René Santaolaya Salgado. ""Speech recognition, NLP, and ontologies to identify the problem-domain and requirements: A systematic mapping study.""",2021,valid,community_int,pre_print,international,3
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,11,"Quintanilla Portugal, Roxana Lisette. ""Speeding-Up Non-Functional Requirements Elicitation.""",2020,valid,self,msc_phd,national_other,2
2018,8,NFRfinder: a knowledge based strategy for mining non-functional requirements,"Roxana Lisette Quintanilla Portugal, Tong Li, Lyrene Fernandes da Silva, Eduardo Almentero, Julio Cesar Sampaio do Prado Leite",english,12,"Santiago, Hernández Guzmán. ""Mapeo sistemático del reconocimiento del habla, proceso de lenguaje natural y uso de ontologías para identificar el dominio del problema y los requerimientos de solución."" (2019).",2019,valid,community_int,msc_phd,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,1,"Fortino, Giancarlo, Claudio Savaglio, Giandomenico Spezzano, and MengChu Zhou. ""Internet of things as system of systems: A review of methodologies, frameworks, platforms, and tools."" IEEE Transactions on Systems, Man, and Cybernetics: Systems 51, no. 1 (2020): 223-236.",2020,valid,community_int,journal,international,2
